example_id,line_index,image,crop_fraction,degradation,gt_start_px,gt_end_px,pred_start_px,pred_end_px,interval_iou,boundary_mae_px,boundary_mae_normalized,center_error_px,center_error_normalized,sw_score,normalized_sw_score,mean_path_cosine,path_steps,target_windows,score_mode
230,77,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000061/A/linesImages/line_10.png,0.35,morphology,302.0,660.0,303.104,663.552,0.9871221843607558,2.328000000000003,0.002273437500000003,2.3279999999999745,0.002273437499999975,124.13912963867188,2.821343855424361,0.8675139383836226,44,125,mutual-z+ink
231,77,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000061/A/linesImages/line_10.png,0.5,none,296.0,808.0,294.912,827.392,0.9615384615384615,10.240000000000038,0.010000000000000037,9.152000000000044,0.008937500000000043,196.90658569335938,3.029332087590144,0.9797175315710215,65,125,mutual-z+ink
232,78,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000021/B/linesImages/line_07.png,0.2,blur,599.0,804.0,598.016,827.392,0.893729073660714,12.188000000000045,0.011902343750000044,11.20399999999995,0.010941406249999952,77.51374816894531,2.768348148890904,0.8335982146007674,28,125,mutual-z+ink
233,78,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000021/B/linesImages/line_07.png,0.35,contrast,455.0,813.0,442.368,843.776,0.8918606505102041,21.70399999999998,0.02119531249999998,9.072000000000003,0.008859375000000003,122.75486755371094,2.4069581873276653,0.8886782860626345,46,125,mutual-z+ink
234,78,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000021/B/linesImages/line_07.png,0.5,noise,346.0,858.0,303.104,835.584,0.8822986649750584,32.656000000000034,0.031890625000000034,32.65600000000006,0.03189062500000006,161.2606964111328,2.443343885017164,0.8849016384023135,61,125,mutual-z+ink
235,79,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/A/linesImages/line_14.png,0.2,morphology,567.0,772.0,516.096,794.624,0.7360121783088235,36.76400000000001,0.03590234375000001,14.139999999999986,0.013808593749999987,68.7679443359375,2.022586598115809,0.7114478288484472,28,125,mutual-z+ink
236,79,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/A/linesImages/line_14.png,0.35,none,370.0,728.0,286.72,737.28,0.7945667613636365,46.27999999999997,0.04519531249999997,37.0,0.0361328125,121.42203521728516,2.168250628880092,0.8004404188984114,46,125,mutual-z+ink
237,79,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/A/linesImages/line_14.png,0.5,blur,208.0,720.0,229.376,712.704,0.944,14.336000000000027,0.014000000000000026,7.039999999999964,0.0068749999999999645,134.8180694580078,2.2101322861968495,0.7727962850609369,57,125,mutual-z+ink
238,80,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000050/B/linesImages/line_13.png,0.2,contrast,393.0,598.0,401.408,598.016,0.9589105240566591,4.211999999999989,0.004113281249999989,4.211999999999989,0.004113281249999989,78.91952514648438,3.288313547770182,0.946532150109609,24,125,mutual-z+ink
239,80,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000050/B/linesImages/line_13.png,0.35,noise,122.0,480.0,155.648,507.904,0.840499191508769,30.775999999999996,0.030054687499999996,30.77600000000001,0.03005468750000001,99.66521453857422,2.2651185122403232,0.8528666001481887,39,125,mutual-z+ink
240,80,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000050/B/linesImages/line_13.png,0.5,morphology,373.0,885.0,319.488,868.352,0.8759354354991583,35.08000000000001,0.03425781250000001,35.08000000000004,0.03425781250000004,140.4370880126953,2.006244114467076,0.8104527187296899,59,125,mutual-z+ink
